video_path,label
dataset_compressed\normal\622.mp4,0
dataset_compressed\normal\623.mp4,0
dataset_compressed\normal\624.mp4,0
dataset_compressed\normal\625.mp4,0
dataset_compressed\normal\626.mp4,0
dataset_compressed\normal\627.mp4,0
dataset_compressed\normal\628.mp4,0
dataset_compressed\normal\629.mp4,0
dataset_compressed\normal\630.mp4,0
dataset_compressed\normal\631.mp4,0
dataset_compressed\normal\632.mp4,0
dataset_compressed\normal\633.mp4,0
dataset_compressed\normal\634.mp4,0
dataset_compressed\normal\635.mp4,0
dataset_compressed\normal\636.mp4,0
dataset_compressed\normal\637.mp4,0
dataset_compressed\normal\638.mp4,0
dataset_compressed\normal\639.mp4,0
dataset_compressed\normal\640.mp4,0
dataset_compressed\normal\641.mp4,0
dataset_compressed\normal\642.mp4,0
dataset_compressed\normal\643.mp4,0
dataset_compressed\normal\644.mp4,0
dataset_compressed\normal\645.mp4,0
dataset_compressed\normal\646.mp4,0
dataset_compressed\normal\647.mp4,0
dataset_compressed\normal\648.mp4,0
dataset_compressed\normal\649.mp4,0
dataset_compressed\normal\650.mp4,0
dataset_compressed\normal\651.mp4,0
dataset_compressed\normal\652.mp4,0
dataset_compressed\normal\653.mp4,0
dataset_compressed\normal\654.mp4,0
dataset_compressed\normal\655.mp4,0
dataset_compressed\normal\656.mp4,0
dataset_compressed\normal\657.mp4,0
dataset_compressed\normal\658.mp4,0
dataset_compressed\normal\659.mp4,0
dataset_compressed\normal\660.mp4,0
dataset_compressed\normal\661.mp4,0
dataset_compressed\normal\662.mp4,0
dataset_compressed\normal\663.mp4,0
dataset_compressed\normal\664.mp4,0
dataset_compressed\normal\665.mp4,0
dataset_compressed\normal\666.mp4,0
dataset_compressed\normal\667.mp4,0
dataset_compressed\normal\668.mp4,0
dataset_compressed\normal\669.mp4,0
dataset_compressed\normal\670.mp4,0
dataset_compressed\normal\671.mp4,0
dataset_compressed\normal\672.mp4,0
dataset_compressed\normal\673.mp4,0
dataset_compressed\normal\674.mp4,0
dataset_compressed\normal\675.mp4,0
dataset_compressed\normal\676.mp4,0
dataset_compressed\normal\677.mp4,0
dataset_compressed\normal\678.mp4,0
dataset_compressed\normal\679.mp4,0
dataset_compressed\normal\680.mp4,0
dataset_compressed\normal\681.mp4,0
dataset_compressed\normal\682.mp4,0
dataset_compressed\normal\683.mp4,0
dataset_compressed\normal\684.mp4,0
dataset_compressed\normal\685.mp4,0
dataset_compressed\normal\686.mp4,0
dataset_compressed\normal\687.mp4,0
dataset_compressed\normal\688.mp4,0
dataset_compressed\normal\689.mp4,0
dataset_compressed\normal\690.mp4,0
dataset_compressed\normal\691.mp4,0
dataset_compressed\normal\692.mp4,0
dataset_compressed\normal\693.mp4,0
dataset_compressed\normal\694.mp4,0
dataset_compressed\normal\695.mp4,0
dataset_compressed\normal\696.mp4,0
dataset_compressed\normal\697.mp4,0
dataset_compressed\normal\698.mp4,0
dataset_compressed\normal\699.mp4,0
dataset_compressed\normal\700.mp4,0
dataset_compressed\normal\701.mp4,0
dataset_compressed\normal\702.mp4,0
dataset_compressed\normal\703.mp4,0
dataset_compressed\normal\704.mp4,0
dataset_compressed\normal\705.mp4,0
dataset_compressed\normal\706.mp4,0
dataset_compressed\normal\707.mp4,0
dataset_compressed\normal\708.mp4,0
dataset_compressed\normal\709.mp4,0
dataset_compressed\normal\710.mp4,0
dataset_compressed\normal\711.mp4,0
dataset_compressed\normal\712.mp4,0
dataset_compressed\normal\713.mp4,0
dataset_compressed\normal\714.mp4,0
dataset_compressed\normal\715.mp4,0
dataset_compressed\normal\716.mp4,0
dataset_compressed\normal\717.mp4,0
dataset_compressed\normal\718.mp4,0
dataset_compressed\normal\719.mp4,0
dataset_compressed\normal\720.mp4,0
dataset_compressed\normal\721.mp4,0
dataset_compressed\normal\722.mp4,0
dataset_compressed\normal\723.mp4,0
dataset_compressed\normal\724.mp4,0
dataset_compressed\normal\725.mp4,0
dataset_compressed\normal\726.mp4,0
dataset_compressed\normal\727.mp4,0
dataset_compressed\normal\728.mp4,0
dataset_compressed\normal\729.mp4,0
dataset_compressed\normal\730.mp4,0
dataset_compressed\normal\731.mp4,0
dataset_compressed\normal\732.mp4,0
dataset_compressed\normal\733.mp4,0
dataset_compressed\normal\734.mp4,0
dataset_compressed\normal\735.mp4,0
dataset_compressed\normal\736.mp4,0
dataset_compressed\normal\737.mp4,0
dataset_compressed\normal\738.mp4,0
dataset_compressed\normal\739.mp4,0
dataset_compressed\normal\740.mp4,0
dataset_compressed\normal\741.mp4,0
dataset_compressed\normal\742.mp4,0
dataset_compressed\normal\743.mp4,0
dataset_compressed\normal\744.mp4,0
dataset_compressed\normal\745.mp4,0
dataset_compressed\normal\746.mp4,0
dataset_compressed\normal\747.mp4,0
dataset_compressed\normal\748.mp4,0
dataset_compressed\normal\749.mp4,0
dataset_compressed\normal\750.mp4,0
dataset_compressed\normal\751.mp4,0
dataset_compressed\normal\752.mp4,0
dataset_compressed\normal\753.mp4,0
dataset_compressed\normal\754.mp4,0
dataset_compressed\normal\755.mp4,0
dataset_compressed\normal\756.mp4,0
dataset_compressed\normal\757.mp4,0
dataset_compressed\normal\758.mp4,0
dataset_compressed\normal\759.mp4,0
dataset_compressed\normal\760.mp4,0
dataset_compressed\normal\761.mp4,0
dataset_compressed\normal\762.mp4,0
dataset_compressed\normal\763.mp4,0
dataset_compressed\normal\764.mp4,0
dataset_compressed\normal\765.mp4,0
dataset_compressed\normal\766.mp4,0
dataset_compressed\normal\767.mp4,0
dataset_compressed\normal\768.mp4,0
dataset_compressed\normal\769.mp4,0
dataset_compressed\normal\770.mp4,0
dataset_compressed\normal\771.mp4,0
dataset_compressed\normal\772.mp4,0
dataset_compressed\normal\773.mp4,0
dataset_compressed\normal\774.mp4,0
dataset_compressed\normal\775.mp4,0
dataset_compressed\normal\776.mp4,0
dataset_compressed\normal\777.mp4,0
dataset_compressed\normal\778.mp4,0
dataset_compressed\normal\779.mp4,0
dataset_compressed\normal\780.mp4,0
dataset_compressed\normal\781.mp4,0
dataset_compressed\normal\782.mp4,0
dataset_compressed\normal\783.mp4,0
dataset_compressed\normal\784.mp4,0
dataset_compressed\normal\785.mp4,0
dataset_compressed\normal\786.mp4,0
dataset_compressed\normal\787.mp4,0
dataset_compressed\normal\788.mp4,0
dataset_compressed\normal\789.mp4,0
dataset_compressed\normal\790.mp4,0
dataset_compressed\normal\791.mp4,0
dataset_compressed\normal\792.mp4,0
dataset_compressed\normal\793.mp4,0
dataset_compressed\normal\794.mp4,0
dataset_compressed\normal\795.mp4,0
dataset_compressed\normal\796.mp4,0
dataset_compressed\normal\797.mp4,0
dataset_compressed\normal\798.mp4,0
dataset_compressed\normal\799.mp4,0
dataset_compressed\normal\800.mp4,0
dataset_compressed\normal\801.mp4,0
dataset_compressed\normal\802.mp4,0
dataset_compressed\normal\803.mp4,0
dataset_compressed\normal\804.mp4,0
dataset_compressed\normal\805.mp4,0
dataset_compressed\normal\806.mp4,0
dataset_compressed\normal\807.mp4,0
dataset_compressed\normal\808.mp4,0
dataset_compressed\normal\809.mp4,0
dataset_compressed\normal\810.mp4,0
dataset_compressed\normal\811.mp4,0
dataset_compressed\normal\812.mp4,0
dataset_compressed\normal\813.mp4,0
dataset_compressed\normal\814.mp4,0
dataset_compressed\normal\815.mp4,0
dataset_compressed\normal\816.mp4,0
dataset_compressed\normal\817.mp4,0
dataset_compressed\normal\818.mp4,0
dataset_compressed\normal\819.mp4,0
dataset_compressed\normal\820.mp4,0
dataset_compressed\normal\821.mp4,0
dataset_compressed\normal\822.mp4,0
dataset_compressed\normal\823.mp4,0
dataset_compressed\normal\824.mp4,0
dataset_compressed\normal\825.mp4,0
dataset_compressed\normal\826.mp4,0
dataset_compressed\normal\827.mp4,0
dataset_compressed\normal\828.mp4,0
dataset_compressed\normal\829.mp4,0
dataset_compressed\normal\830.mp4,0
dataset_compressed\normal\831.mp4,0
dataset_compressed\normal\832.mp4,0
dataset_compressed\normal\833.mp4,0
dataset_compressed\normal\834.mp4,0
dataset_compressed\normal\835.mp4,0
dataset_compressed\normal\836.mp4,0
dataset_compressed\normal\837.mp4,0
dataset_compressed\normal\838.mp4,0
dataset_compressed\normal\839.mp4,0
dataset_compressed\normal\840.mp4,0
dataset_compressed\normal\841.mp4,0
dataset_compressed\normal\842.mp4,0
dataset_compressed\normal\843.mp4,0
dataset_compressed\normal\844.mp4,0
dataset_compressed\normal\845.mp4,0
dataset_compressed\normal\846.mp4,0
dataset_compressed\normal\847.mp4,0
dataset_compressed\normal\848.mp4,0
dataset_compressed\normal\849.mp4,0
dataset_compressed\normal\850.mp4,0
dataset_compressed\normal\851.mp4,0
dataset_compressed\normal\852.mp4,0
dataset_compressed\normal\853.mp4,0
dataset_compressed\normal\854.mp4,0
dataset_compressed\normal\855.mp4,0
dataset_compressed\normal\856.mp4,0
dataset_compressed\normal\857.mp4,0
dataset_compressed\normal\858.mp4,0
dataset_compressed\normal\859.mp4,0
dataset_compressed\normal\860.mp4,0
dataset_compressed\normal\861.mp4,0
dataset_compressed\normal\862.mp4,0
dataset_compressed\normal\863.mp4,0
dataset_compressed\normal\864.mp4,0
dataset_compressed\normal\865.mp4,0
dataset_compressed\normal\866.mp4,0
dataset_compressed\normal\867.mp4,0
dataset_compressed\normal\868.mp4,0
dataset_compressed\normal\869.mp4,0
dataset_compressed\normal\870.mp4,0
dataset_compressed\normal\871.mp4,0
dataset_compressed\normal\872.mp4,0
dataset_compressed\normal\873.mp4,0
dataset_compressed\normal\874.mp4,0
dataset_compressed\normal\875.mp4,0
dataset_compressed\normal\876.mp4,0
dataset_compressed\normal\877.mp4,0
dataset_compressed\normal\878.mp4,0
dataset_compressed\normal\879.mp4,0
dataset_compressed\normal\880.mp4,0
dataset_compressed\normal\881.mp4,0
dataset_compressed\normal\882.mp4,0
dataset_compressed\normal\883.mp4,0
dataset_compressed\normal\884.mp4,0
dataset_compressed\normal\885.mp4,0
dataset_compressed\normal\886.mp4,0
dataset_compressed\normal\887.mp4,0
dataset_compressed\normal\888.mp4,0
dataset_compressed\normal\889.mp4,0
dataset_compressed\normal\890.mp4,0
dataset_compressed\normal\891.mp4,0
dataset_compressed\normal\892.mp4,0
dataset_compressed\normal\893.mp4,0
dataset_compressed\normal\894.mp4,0
dataset_compressed\normal\895.mp4,0
dataset_compressed\normal\896.mp4,0
dataset_compressed\normal\897.mp4,0
dataset_compressed\normal\898.mp4,0
dataset_compressed\normal\899.mp4,0
dataset_compressed\normal\900.mp4,0
dataset_compressed\normal\901.mp4,0
dataset_compressed\normal\902.mp4,0
dataset_compressed\normal\903.mp4,0
dataset_compressed\normal\904.mp4,0
dataset_compressed\normal\905.mp4,0
dataset_compressed\normal\906.mp4,0
dataset_compressed\normal\907.mp4,0
dataset_compressed\normal\908.mp4,0
dataset_compressed\normal\909.mp4,0
dataset_compressed\normal\910.mp4,0
dataset_compressed\normal\911.mp4,0
dataset_compressed\normal\912.mp4,0
dataset_compressed\normal\913.mp4,0
dataset_compressed\normal\914.mp4,0
dataset_compressed\normal\915.mp4,0
dataset_compressed\normal\916.mp4,0
dataset_compressed\normal\917.mp4,0
dataset_compressed\normal\918.mp4,0
dataset_compressed\normal\919.mp4,0
dataset_compressed\normal\920.mp4,0
dataset_compressed\normal\921.mp4,0
dataset_compressed\normal\922.mp4,0
dataset_compressed\normal\923.mp4,0
dataset_compressed\normal\924.mp4,0
dataset_compressed\normal\925.mp4,0
dataset_compressed\normal\926.mp4,0
dataset_compressed\normal\927.mp4,0
dataset_compressed\normal\928.mp4,0
dataset_compressed\normal\929.mp4,0
dataset_compressed\normal\930.mp4,0
dataset_compressed\normal\931.mp4,0
dataset_compressed\normal\932.mp4,0
dataset_compressed\normal\933.mp4,0
dataset_compressed\normal\934.mp4,0
dataset_compressed\normal\935.mp4,0
dataset_compressed\normal\936.mp4,0
dataset_compressed\normal\937.mp4,0
dataset_compressed\normal\938.mp4,0
dataset_compressed\normal\939.mp4,0
dataset_compressed\normal\940.mp4,0
dataset_compressed\normal\941.mp4,0
dataset_compressed\normal\942.mp4,0
dataset_compressed\normal\943.mp4,0
dataset_compressed\normal\944.mp4,0
dataset_compressed\normal\945.mp4,0
dataset_compressed\normal\946.mp4,0
dataset_compressed\normal\947.mp4,0
dataset_compressed\normal\948.mp4,0
dataset_compressed\normal\949.mp4,0
dataset_compressed\normal\950.mp4,0
dataset_compressed\normal\951.mp4,0
dataset_compressed\normal\952.mp4,0
dataset_compressed\normal\953.mp4,0
dataset_compressed\normal\954.mp4,0
dataset_compressed\normal\955.mp4,0
dataset_compressed\normal\956.mp4,0
dataset_compressed\normal\957.mp4,0
dataset_compressed\normal\958.mp4,0
dataset_compressed\normal\959.mp4,0
dataset_compressed\normal\960.mp4,0
dataset_compressed\normal\961.mp4,0
dataset_compressed\normal\962.mp4,0
dataset_compressed\normal\963.mp4,0
dataset_compressed\normal\964.mp4,0
dataset_compressed\normal\965.mp4,0
dataset_compressed\normal\966.mp4,0
dataset_compressed\normal\967.mp4,0
dataset_compressed\normal\968.mp4,0
dataset_compressed\normal\969.mp4,0
dataset_compressed\normal\970.mp4,0
dataset_compressed\normal\971.mp4,0
dataset_compressed\normal\972.mp4,0
dataset_compressed\normal\973.mp4,0
dataset_compressed\normal\974.mp4,0
dataset_compressed\normal\975.mp4,0
dataset_compressed\normal\976.mp4,0
dataset_compressed\normal\977.mp4,0
dataset_compressed\normal\978.mp4,0
dataset_compressed\normal\979.mp4,0
dataset_compressed\normal\980.mp4,0
dataset_compressed\normal\981.mp4,0
dataset_compressed\normal\982.mp4,0
dataset_compressed\normal\983.mp4,0
dataset_compressed\normal\984.mp4,0
dataset_compressed\normal\985.mp4,0
dataset_compressed\normal\986.mp4,0
dataset_compressed\normal\987.mp4,0
dataset_compressed\normal\988.mp4,0
dataset_compressed\normal\989.mp4,0
dataset_compressed\normal\990.mp4,0
dataset_compressed\normal\991.mp4,0
dataset_compressed\normal\992.mp4,0
dataset_compressed\normal\993.mp4,0
dataset_compressed\normal\994.mp4,0
dataset_compressed\normal\995.mp4,0
dataset_compressed\normal\996.mp4,0
dataset_compressed\normal\997.mp4,0
dataset_compressed\normal\998.mp4,0
dataset_compressed\normal\999.mp4,0
dataset_compressed\normal\videox5_1.mp4,0
dataset_compressed\normal\videox6_1.mp4,0
dataset_compressed\normal\videox_test_F1.mp4,0
dataset_compressed\normal\videox_test_F10.mp4,0
dataset_compressed\normal\videox_test_F11.mp4,0
dataset_compressed\normal\videox_test_F12.mp4,0
dataset_compressed\normal\videox_test_F14.mp4,0
dataset_compressed\normal\videox_test_F15.mp4,0
dataset_compressed\normal\videox_test_F16.mp4,0
dataset_compressed\normal\videox_test_F2.mp4,0
dataset_compressed\normal\videox_test_F3.mp4,0
dataset_compressed\normal\videox_test_F4.mp4,0
dataset_compressed\normal\videox_test_F5.mp4,0
dataset_compressed\normal\videox_test_F6.mp4,0
dataset_compressed\normal\videox_test_F8.mp4,0
dataset_compressed\normal\videox_test_F9.mp4,0
